Container stores 10000 plants:
Shrub name: LmSHkzCkkjDxzXoVl, type: Home, percent of vowel letters = 5.882%
Tree name: AgVHrYKQSkajUac, age: 346, percent of vowel letters = 33.333%
Shrub name: EBzm, type: Garden, percent of vowel letters = 25.0%
Tree name: SdmKgSWsypb, age: 498, percent of vowel letters = 9.091%
Tree name: Oc, age: 97, percent of vowel letters = 50.0%
Tree name: N, age: 656, percent of vowel letters = 0.0%
Tree name: kQXDhoD, age: 932, percent of vowel letters = 14.286%
Tree name: dunNQaOlYsEM, age: 367, percent of vowel letters = 41.667%
Tree name: IPCxbDyqlRgpLtw, age: 708, percent of vowel letters = 13.333%
Tree name: cHtpYZUcmzsCimS, age: 119, percent of vowel letters = 20.0%
Tree name: tMaasZjufLYnjznyQ, age: 747, percent of vowel letters = 29.412%
Tree name: w, age: 785, percent of vowel letters = 0.0%
Tree name: qhJ, age: 103, percent of vowel letters = 0.0%
Tree name: hMHeCNombsHBqxnIHGu, age: 592, percent of vowel letters = 21.053%
Tree name: unFODCkvrNlG, age: 513, percent of vowel letters = 16.667%
Shrub name: h, type: Garden, percent of vowel letters = 0.0%
Tree name: wBUjUHerUQpCLBS, age: 223, percent of vowel letters = 26.667%
Tree name: oZUgzqjTtYSUKkKip, age: 159, percent of vowel letters = 29.412%
Tree name: PfBeoLlfWih, age: 566, percent of vowel letters = 27.273%
Shrub name: w, type: Home, percent of vowel letters = 0.0%
Shrub name: TtZHcqZ, type: Home, percent of vowel letters = 0.0%
Shrub name: RnSrRgXHdq, type: Garden, percent of vowel letters = 0.0%
Shrub name: ly, type: Home, percent of vowel letters = 50.0%
Shrub name: pJrsevGjt, type: Home, percent of vowel letters = 11.111%
Shrub name: qEXSdNQJQRHNTuVPIB, type: Garden, percent of vowel letters = 16.667%
Tree name: bTMk, age: 83, percent of vowel letters = 0.0%
Tree name: AALnASwovvFkQ, age: 192, percent of vowel letters = 30.769%
Shrub name: PtmoBuGUJukYPObVPW, type: Home, percent of vowel letters = 33.333%
Shrub name: DcWgDUiywLIjlo, type: Garden, percent of vowel letters = 35.714%
Tree name: SW, age: 896, percent of vowel letters = 0.0%
Tree name: sSJfAzmpyEqqIoWNL, age: 42, percent of vowel letters = 29.412%
Shrub name: yKYhnVof, type: Home, percent of vowel letters = 37.5%
Shrub name: XsfzIefqb, type: Garden, percent of vowel letters = 22.222%
Shrub name: VsXkiuEcAw, type: Home, percent of vowel letters = 40.0%
Shrub name: EMISF, type: Home, percent of vowel letters = 40.0%
Tree name: SD, age: 696, percent of vowel letters = 0.0%
Shrub name: omeAvGSL, type: Garden, percent of vowel letters = 37.5%
Tree name: souXblIeSOjGjMx, age: 518, percent of vowel letters = 33.333%
Tree name: HTpCpAfWAOHYV, age: 914, percent of vowel letters = 30.769%
Tree name: TaKnkfjxv, age: 352, percent of vowel letters = 11.111%
Shrub name: nUs, type: Garden, percent of vowel letters = 33.333%
Shrub name: nuYgbojzspVDpL, type: Home, percent of vowel letters = 21.429%
Shrub name: yRgpUAMCiBhEI, type: Garden, percent of vowel letters = 46.154%
Shrub name: EfaMsSermrZ, type: Home, percent of vowel letters = 27.273%
Shrub name: TaG, type: Home, percent of vowel letters = 33.333%
Shrub name: dWc, type: Garden, percent of vowel letters = 0.0%
Tree name: ixOJFlSncQ, age: 865, percent of vowel letters = 20.0%
Tree name: j, age: 191, percent of vowel letters = 0.0%
Tree name: zgQzMSZtSuYZHT, age: 162, percent of vowel letters = 14.286%
Shrub name: sbUuOgEoKEyqcnbQgW, type: Garden, percent of vowel letters = 38.889%
Shrub name: kLpiBfSSQiiMsvxHJ, type: Garden, percent of vowel letters = 17.647%
Tree name: DxrtEOj, age: 167, percent of vowel letters = 28.571%
Shrub name: kXHFUpBDYGQXRlILBV, type: Garden, percent of vowel letters = 16.667%
Tree name: h, age: 59, percent of vowel letters = 0.0%
Tree name: jsxQffbmXQfjHS, age: 724, percent of vowel letters = 0.0%
Tree name: JeQvTLrnaNyAqMyePg, age: 825, percent of vowel letters = 33.333%
Tree name: JCSWLrZSVHtcGxTzZGy, age: 72, percent of vowel letters = 5.263%
Tree name: G, age: 717, percent of vowel letters = 0.0%
Tree name: fbr, age: 113, percent of vowel letters = 0.0%
Shrub name: XewbisDQBBdlM, type: Garden, percent of vowel letters = 15.385%
Shrub name: MEbP, type: Home, percent of vowel letters = 25.0%
Tree name: CbZpbnPwFdYceYB, age: 14, percent of vowel letters = 20.0%
Shrub name: RPqMBa, type: Home, percent of vowel letters = 16.667%
Shrub name: qX, type: Home, percent of vowel letters = 0.0%
Tree name: JB, age: 321, percent of vowel letters = 0.0%
Shrub name: hBtX, type: Home, percent of vowel letters = 0.0%
Tree name: wsKJIa, age: 917, percent of vowel letters = 33.333%
Tree name: nrVmB, age: 126, percent of vowel letters = 0.0%
Tree name: PCQspIxUgij, age: 244, percent of vowel letters = 27.273%
Shrub name: bSnPNUqdWZknTqSZOT, type: Home, percent of vowel letters = 11.111%
Shrub name: NBDAUD, type: Home, percent of vowel letters = 33.333%
Tree name: unKEDBFknPrTxeoxG, age: 332, percent of vowel letters = 23.529%
Tree name: w, age: 81, percent of vowel letters = 0.0%
Shrub name: gZR, type: Garden, percent of vowel letters = 0.0%
Shrub name: drIjdZIG, type: Home, percent of vowel letters = 25.0%
Shrub name: NRRDYoQ, type: Garden, percent of vowel letters = 28.571%
Shrub name: UP, type: Home, percent of vowel letters = 50.0%
Shrub name: LmPRY, type: Home, percent of vowel letters = 20.0%
Shrub name: SIBolqenNOPug, type: Home, percent of vowel letters = 38.462%
Shrub name: NroEqWlqo, type: Home, percent of vowel letters = 33.333%
Tree name: dImxZEjZbO, age: 57, percent of vowel letters = 30.0%
Shrub name: d, type: Home, percent of vowel letters = 0.0%
Tree name: Gi, age: 820, percent of vowel letters = 50.0%
Tree name: kVS, age: 633, percent of vowel letters = 0.0%
Shrub name: vP, type: Home, percent of vowel letters = 0.0%
Shrub name: NLeCwrGiRbFWgd, type: Home, percent of vowel letters = 14.286%
Shrub name: kKYiTJvSLzbEhtseH, type: Home, percent of vowel letters = 23.529%
Tree name: TaADmOVgE, age: 319, percent of vowel letters = 44.444%
Tree name: QbZ, age: 252, percent of vowel letters = 0.0%
Shrub name: drGHAmGPZAmcz, type: Garden, percent of vowel letters = 15.385%
Tree name: FNhIrf, age: 860, percent of vowel letters = 16.667%
Tree name: wAzuuFHmHhEKYln, age: 981, percent of vowel letters = 33.333%
Shrub name: NPxaJCy, type: Garden, percent of vowel letters = 28.571%
Shrub name: cQt, type: Garden, percent of vowel letters = 0.0%
Shrub name: qLtiFj, type: Garden, percent of vowel letters = 16.667%
Tree name: pR, age: 828, percent of vowel letters = 0.0%
Shrub name: IDhT, type: Home, percent of vowel letters = 25.0%
Tree name: gznPKKNrUHSRrTX, age: 400, percent of vowel letters = 6.667%
Tree name: uSUo, age: 526, percent of vowel letters = 75.0%
Shrub name: vPUdxPgSQVLGKVc, type: Garden, percent of vowel letters = 6.667%
Shrub name: ScabxCYbdpCROnO, type: Garden, percent of vowel letters = 26.667%
Tree name: WkwpKIshcjkrwYUDs, age: 179, percent of vowel letters = 17.647%
Tree name: DXMuAmTBFKQxJPGjHos, age: 449, percent of vowel letters = 15.789%
Shrub name: RVdYRfrupiyCl, type: Garden, percent of vowel letters = 30.769%
Tree name: TZciDRvQb, age: 390, percent of vowel letters = 11.111%
Tree name: yJkBAD, age: 255, percent of vowel letters = 33.333%
Tree name: bJGEQov, age: 804, percent of vowel letters = 28.571%
Tree name: RPAgydxpwUNGU, age: 299, percent of vowel letters = 30.769%
Shrub name: ZXVXSfjEuOnhZbPVcSI, type: Garden, percent of vowel letters = 21.053%
Tree name: n, age: 976, percent of vowel letters = 0.0%
Tree name: LmjAUzXzvqD, age: 357, percent of vowel letters = 18.182%
Tree name: b, age: 349, percent of vowel letters = 0.0%
Tree name: TUI, age: 659, percent of vowel letters = 66.667%
Tree name: mFFivwONK, age: 280, percent of vowel letters = 22.222%
Shrub name: uGoMIemLPplM, type: Garden, percent of vowel letters = 33.333%
Shrub name: bOwvm, type: Home, percent of vowel letters = 20.0%
Shrub name: FEqZgI, type: Garden, percent of vowel letters = 33.333%
Tree name: d, age: 854, percent of vowel letters = 0.0%
Shrub name: GecXJIdPl, type: Home, percent of vowel letters = 22.222%
Shrub name: gLmTgiwGqrSPcA, type: Home, percent of vowel letters = 14.286%
Tree name: yqFO, age: 354, percent of vowel letters = 50.0%
Tree name: NxKKcjdxjnTUjwXp, age: 461, percent of vowel letters = 6.25%
Shrub name: D, type: Garden, percent of vowel letters = 0.0%
Shrub name: qiJigoDpcXJNqlpEd, type: Home, percent of vowel letters = 23.529%
Tree name: FGTYLqnGM, age: 976, percent of vowel letters = 11.111%
Tree name: evLf, age: 427, percent of vowel letters = 25.0%
Shrub name: V, type: Home, percent of vowel letters = 0.0%
Tree name: ZwaibtlKTv, age: 542, percent of vowel letters = 20.0%
Tree name: asgngemGfylQSahuNQ, age: 663, percent of vowel letters = 27.778%
Shrub name: svIKPECxMgfa, type: Home, percent of vowel letters = 25.0%
Shrub name: eciXnR, type: Home, percent of vowel letters = 33.333%
Tree name: nppLKUfmmlDmeQHTu, age: 522, percent of vowel letters = 17.647%
Tree name: UAHjP, age: 922, percent of vowel letters = 40.0%
Tree name: TSW, age: 44, percent of vowel letters = 0.0%
Shrub name: rnTkxpQc, type: Garden, percent of vowel letters = 0.0%
Tree name: wrROMeAsZpeKPejR, age: 755, percent of vowel letters = 31.25%
Tree name: BIdBApZYmZvJku, age: 802, percent of vowel letters = 28.571%
Tree name: OcoIUgBMNvhwRHzX, age: 278, percent of vowel letters = 25.0%
Tree name: QZzARSTUlkSjxoJbTX, age: 779, percent of vowel letters = 16.667%
Shrub name: mm, type: Home, percent of vowel letters = 0.0%
Shrub name: qdpeNHOTiYYMg, type: Garden, percent of vowel letters = 38.462%
Tree name: MMVLPlawdnHFPNXHQUK, age: 595, percent of vowel letters = 10.526%
Tree name: ndudwzSvIyWKVm, age: 898, percent of vowel letters = 21.429%
Tree name: BTSIuYByVrLGLnJAkQN, age: 634, percent of vowel letters = 26.316%
Tree name: NPbdvsqlFgPgVwCY, age: 383, percent of vowel letters = 6.25%
Tree name: kPiutmDCC, age: 288, percent of vowel letters = 22.222%
Shrub name: tLX, type: Home, percent of vowel letters = 0.0%
Tree name: OromVTLhpmcFd, age: 483, percent of vowel letters = 15.385%
Shrub name: MFVeyOlomzRY, type: Garden, percent of vowel letters = 41.667%
Tree name: ySccuPdHjPqrBziG, age: 936, percent of vowel letters = 18.75%
Tree name: gQ, age: 455, percent of vowel letters = 0.0%
Shrub name: Pa, type: Home, percent of vowel letters = 50.0%
Tree name: WZGxMPEQw, age: 667, percent of vowel letters = 11.111%
Shrub name: TIdzqloiBKQXLDYbnVd, type: Home, percent of vowel letters = 21.053%
Tree name: vBOhiiRtYXi, age: 172, percent of vowel letters = 45.455%
Tree name: lgKxzntwkFVH, age: 392, percent of vowel letters = 0.0%
Shrub name: IjwOmSCmWnwH, type: Home, percent of vowel letters = 16.667%
Tree name: IiEdASBSJDwfs, age: 726, percent of vowel letters = 30.769%
Shrub name: kqmDvhPUUjIswvZ, type: Garden, percent of vowel letters = 20.0%
Shrub name: oxyZwKjpPPbrUq, type: Garden, percent of vowel letters = 21.429%
Shrub name: yqudmJqUpUdiZ, type: Home, percent of vowel letters = 38.462%
Shrub name: ejciwUYpJDwxwirX, type: Garden, percent of vowel letters = 31.25%
Shrub name: rwjSGUsBWnivT, type: Garden, percent of vowel letters = 15.385%
Tree name: YmeAqLqhlIGv, age: 308, percent of vowel letters = 33.333%
Shrub name: O, type: Garden, percent of vowel letters = 100.0%
Shrub name: XyYPHKhC, type: Garden, percent of vowel letters = 25.0%
Tree name: QWAlQtmdQLLTGrd, age: 308, percent of vowel letters = 6.667%
Shrub name: vHUMltCFLHKaWde, type: Home, percent of vowel letters = 20.0%
Tree name: ofJiRIXd, age: 588, percent of vowel letters = 37.5%
Shrub name: GwfgJYMhEEkhilQ, type: Garden, percent of vowel letters = 26.667%
Tree name: yjuqXkrDJUqGVA, age: 139, percent of vowel letters = 28.571%
Shrub name: qTtEQNWqmzOLyzYcdU, type: Home, percent of vowel letters = 27.778%
Shrub name: qLAwlYTmlx, type: Garden, percent of vowel letters = 20.0%
Shrub name: vpVLcZIjlCx, type: Home, percent of vowel letters = 9.091%
Shrub name: eniS, type: Home, percent of vowel letters = 50.0%
Shrub name: dYhCBf, type: Home, percent of vowel letters = 16.667%
Shrub name: lQjIyoRcCYZQqOBzKb, type: Garden, percent of vowel letters = 27.778%
Tree name: GAkpkINVY, age: 12, percent of vowel letters = 33.333%
Tree name: hmmJVTymTqEmxq, age: 130, percent of vowel letters = 14.286%
Shrub name: TuqTmfmKb, type: Home, percent of vowel letters = 11.111%
Tree name: tRRDhLmcIsPGss, age: 847, percent of vowel letters = 7.143%
Shrub name: NhXjaHKt, type: Home, percent of vowel letters = 12.5%
Shrub name: QlgLUCWtjVlyDIG, type: Home, percent of vowel letters = 20.0%
Shrub name: MxfyUTYTCk, type: Garden, percent of vowel letters = 30.0%
Shrub name: HbsXbXVjKWSuINyyKj, type: Home, percent of vowel letters = 22.222%
Shrub name: tFpAfAHBiZdyyIWGye, type: Home, percent of vowel letters = 44.444%
Tree name: qyxiF, age: 118, percent of vowel letters = 40.0%
Tree name: LxdDpuWKoEGmizEynk, age: 564, percent of vowel letters = 33.333%
Shrub name: LVmytLexoNEecsTvZj, type: Garden, percent of vowel letters = 27.778%
Shrub name: lAROzlIEczyrXpp, type: Garden, percent of vowel letters = 33.333%
Shrub name: FQALkRDEwNmJm, type: Home, percent of vowel letters = 15.385%
Tree name: JpduwiNdujD, age: 298, percent of vowel letters = 27.273%
Shrub name: hbtRsCabsIyIHJOMRl, type: Garden, percent of vowel letters = 27.778%
Shrub name: yWbZHpf, type: Home, percent of vowel letters = 14.286%
Shrub name: OyrYWtOSMUYra, type: Garden, percent of vowel letters = 53.846%
Shrub name: kPajZEgvPNrlXYsFb, type: Garden, percent of vowel letters = 17.647%
Tree name: UxtJmTTslWE, age: 217, percent of vowel letters = 18.182%
Tree name: c, age: 938, percent of vowel letters = 0.0%
Tree name: acGnsuJG, age: 618, percent of vowel letters = 25.0%
Shrub name: ZvVPVuZhJSJXnHAwBxU, type: Home, percent of vowel letters = 15.789%
Tree name: dbmgoOWuZhgXZOXWipl, age: 443, percent of vowel letters = 26.316%
Tree name: yddrpmdf, age: 20, percent of vowel letters = 12.5%
Tree name: bqhSLPUEVOxqOkWmwjt, age: 760, percent of vowel letters = 21.053%
Tree name: DzZbDTlHFCpBnPF, age: 745, percent of vowel letters = 0.0%
Shrub name: ToQRiwwPRKMOzDHjhto, type: Garden, percent of vowel letters = 21.053%
Tree name: tL, age: 925, percent of vowel letters = 0.0%
Shrub name: JreELvPgpyU, type: Home, percent of vowel letters = 36.364%
Tree name: LxXMZxpWLOwLRqnH, age: 690, percent of vowel letters = 6.25%
Tree name: YKfDvR, age: 949, percent of vowel letters = 16.667%
Tree name: DkKSIySEU, age: 882, percent of vowel letters = 44.444%
Tree name: FGeQevavdGhv, age: 350, percent of vowel letters = 25.0%
Shrub name: ZZy, type: Garden, percent of vowel letters = 33.333%
Tree name: hFZcY, age: 337, percent of vowel letters = 20.0%
Tree name: aHg, age: 21, percent of vowel letters = 33.333%
Shrub name: AlAgNAp, type: Home, percent of vowel letters = 42.857%
Shrub name: JpQgojI, type: Home, percent of vowel letters = 28.571%
Shrub name: CrtkOblK, type: Garden, percent of vowel letters = 12.5%
Tree name: MMGTgfHARrvsAftlJeC, age: 189, percent of vowel letters = 15.789%
Tree name: BaDOVgM, age: 153, percent of vowel letters = 28.571%
Shrub name: iKvNetjJZS, type: Garden, percent of vowel letters = 20.0%
Shrub name: vSCgZbeo, type: Garden, percent of vowel letters = 25.0%
Tree name: rfBswYyJ, age: 196, percent of vowel letters = 25.0%
Tree name: zN, age: 862, percent of vowel letters = 0.0%
Tree name: JJ, age: 871, percent of vowel letters = 0.0%
Shrub name: YmJ, type: Home, percent of vowel letters = 33.333%
Tree name: oJ, age: 357, percent of vowel letters = 50.0%
Shrub name: Ah, type: Home, percent of vowel letters = 50.0%
Tree name: RKGT, age: 286, percent of vowel letters = 0.0%
Shrub name: uNlXGpHnXtRKQAadW, type: Home, percent of vowel letters = 17.647%
Shrub name: BGIvPhqATW, type: Garden, percent of vowel letters = 20.0%
Shrub name: CNqsO, type: Garden, percent of vowel letters = 20.0%
Tree name: IK, age: 906, percent of vowel letters = 50.0%
Tree name: oIPMjHCfL, age: 37, percent of vowel letters = 22.222%
Shrub name: tRQ, type: Garden, percent of vowel letters = 0.0%
Tree name: bMIiLti, age: 1, percent of vowel letters = 42.857%
Tree name: lfZboimK, age: 327, percent of vowel letters = 25.0%
Shrub name: BdAu, type: Home, percent of vowel letters = 50.0%
Tree name: ncGNvnW, age: 22, percent of vowel letters = 0.0%
Tree name: yA, age: 288, percent of vowel letters = 100.0%
Tree name: MLSTCAKCxY, age: 462, percent of vowel letters = 20.0%
Shrub name: tZCiWgMx, type: Garden, percent of vowel letters = 12.5%
Tree name: oGSyjFQdLZqEldHV, age: 399, percent of vowel letters = 18.75%
Tree name: usnfnUotdAjbsCsVN, age: 653, percent of vowel letters = 23.529%
Tree name: Rqk, age: 569, percent of vowel letters = 0.0%
Tree name: WGLEzVHHdwUyG, age: 904, percent of vowel letters = 23.077%
Shrub name: WjBgBPJO, type: Garden, percent of vowel letters = 12.5%
Tree name: OJklbsvHYnEl, age: 727, percent of vowel letters = 25.0%
Tree name: IfyHuZBDlrqBVVXtyg, age: 423, percent of vowel letters = 22.222%
Tree name: kkYqcLBqoS, age: 510, percent of vowel letters = 20.0%
Tree name: edmpyKZzSOqHmEkMB, age: 857, percent of vowel letters = 23.529%
Tree name: LU, age: 510, percent of vowel letters = 50.0%
Tree name: ZETijtyViYPMYy, age: 856, percent of vowel letters = 50.0%
Tree name: sr, age: 524, percent of vowel letters = 0.0%
Tree name: kLTNPKA, age: 383, percent of vowel letters = 14.286%
Shrub name: xZbfxoIYagGQM, type: Home, percent of vowel letters = 30.769%
Shrub name: rOlEmbHaRbNbfqa, type: Home, percent of vowel letters = 26.667%
Tree name: xcx, age: 3, percent of vowel letters = 0.0%
Tree name: jUsQnHbJ, age: 164, percent of vowel letters = 12.5%
Shrub name: D, type: Garden, percent of vowel letters = 0.0%
Shrub name: NRetDjKeppyjbyGGTZ, type: Home, percent of vowel letters = 22.222%
Tree name: YvIGxGrG, age: 821, percent of vowel letters = 25.0%
Tree name: KZHypF, age: 809, percent of vowel letters = 16.667%
Shrub name: LGHP, type: Garden, percent of vowel letters = 0.0%
Tree name: WPAOuOs, age: 44, percent of vowel letters = 57.143%
Shrub name: EzQggNfgfxb, type: Home, percent of vowel letters = 9.091%
Shrub name: CYtoXShmN, type: Home, percent of vowel letters = 22.222%
Shrub name: h, type: Home, percent of vowel letters = 0.0%
Tree name: GYCaPxvu, age: 202, percent of vowel letters = 37.5%
Tree name: pbMWJVRoCxsGO, age: 345, percent of vowel letters = 15.385%
Shrub name: uJjP, type: Home, percent of vowel letters = 25.0%
Shrub name: cTSdAdv, type: Home, percent of vowel letters = 14.286%
Tree name: vILZfa, age: 50, percent of vowel letters = 33.333%
Tree name: AKZXlcMOSaWDim, age: 166, percent of vowel letters = 28.571%
Shrub name: ZgjqI, type: Home, percent of vowel letters = 20.0%
Tree name: bvZjpry, age: 426, percent of vowel letters = 14.286%
Tree name: r, age: 825, percent of vowel letters = 0.0%
Tree name: tzKnGXAMNggVSNEtwM, age: 195, percent of vowel letters = 11.111%
Tree name: Tiu, age: 966, percent of vowel letters = 66.667%
Tree name: NVeqEExC, age: 471, percent of vowel letters = 37.5%
Shrub name: EwkbiA, type: Home, percent of vowel letters = 50.0%
Shrub name: sGdr, type: Garden, percent of vowel letters = 0.0%
Tree name: IjeOkVfwhstugTRaDe, age: 508, percent of vowel letters = 33.333%
Tree name: WWlSgfeqtMuujqqQ, age: 369, percent of vowel letters = 18.75%
Shrub name: gbLkMBauKtLGaqS, type: Home, percent of vowel letters = 20.0%
Tree name: IGPlcZBfTxJEeF, age: 354, percent of vowel letters = 21.429%
Tree name: wsvZSwvTWiEfRR, age: 342, percent of vowel letters = 14.286%
Tree name: lNBMmRCIsk, age: 473, percent of vowel letters = 10.0%
Tree name: hdnw, age: 330, percent of vowel letters = 0.0%
Shrub name: nJiNpdUcUZTRlYuzo, type: Garden, percent of vowel letters = 35.294%
Tree name: CnAiZfIr, age: 760, percent of vowel letters = 37.5%
Tree name: HfDLQzIpXtG, age: 637, percent of vowel letters = 9.091%
Shrub name: Rq, type: Garden, percent of vowel letters = 0.0%
Tree name: DgxBVxO, age: 579, percent of vowel letters = 14.286%
Shrub name: otEIGoCppNjlKl, type: Garden, percent of vowel letters = 28.571%
Tree name: XdzDOPbxtppsSSOR, age: 182, percent of vowel letters = 12.5%
Tree name: cMCnaet, age: 51, percent of vowel letters = 28.571%
Shrub name: AmhkhhCSlPllpsGw, type: Garden, percent of vowel letters = 6.25%
Shrub name: nNAXrn, type: Home, percent of vowel letters = 16.667%
Shrub name: LMI, type: Garden, percent of vowel letters = 33.333%
Tree name: GgOlsAFD, age: 730, percent of vowel letters = 25.0%
Tree name: qgqrxIRPhwABSU, age: 267, percent of vowel letters = 21.429%
Tree name: LuLydVWMUAJMHiz, age: 954, percent of vowel letters = 33.333%
Shrub name: xDkpwwfF, type: Garden, percent of vowel letters = 0.0%
Tree name: UFPiiKZ, age: 927, percent of vowel letters = 42.857%
Tree name: oSWV, age: 882, percent of vowel letters = 25.0%
Tree name: PDtyylL, age: 839, percent of vowel letters = 28.571%
Shrub name: ochQG, type: Garden, percent of vowel letters = 20.0%
Tree name: lmVez, age: 779, percent of vowel letters = 20.0%
Shrub name: dvPVLRYAaDFihTKDZz, type: Home, percent of vowel letters = 22.222%
Shrub name: HlNUODiZlblYHCb, type: Home, percent of vowel letters = 26.667%
Shrub name: Pyk, type: Home, percent of vowel letters = 33.333%
Tree name: MDTrI, age: 369, percent of vowel letters = 20.0%
Tree name: leKMUSSbJbRAYJPzE, age: 427, percent of vowel letters = 29.412%
Tree name: CVQvSVRSKSOJV, age: 291, percent of vowel letters = 7.692%
Shrub name: OUSefIHayYyhUUJSwz, type: Home, percent of vowel letters = 55.556%
Shrub name: tGq, type: Home, percent of vowel letters = 0.0%
Tree name: DXIpNkPikDpNRop, age: 281, percent of vowel letters = 20.0%
Tree name: SJsdtdcxXNqEeL, age: 629, percent of vowel letters = 14.286%
Shrub name: CTw, type: Home, percent of vowel letters = 0.0%
Tree name: iar, age: 398, percent of vowel letters = 66.667%
Tree name: PElMKjfKocWWmM, age: 442, percent of vowel letters = 14.286%
Shrub name: eoXZjN, type: Garden, percent of vowel letters = 33.333%
Tree name: rQPyMjgpumCbIsLF, age: 192, percent of vowel letters = 18.75%
Tree name: GB, age: 806, percent of vowel letters = 0.0%
Tree name: v, age: 698, percent of vowel letters = 0.0%
Shrub name: uklUD, type: Home, percent of vowel letters = 40.0%
Shrub name: rMyMPfiXel, type: Garden, percent of vowel letters = 30.0%
Tree name: boEVsLCxDAICY, age: 517, percent of vowel letters = 38.462%
Shrub name: ASBcTOfJXgjtjg, type: Home, percent of vowel letters = 14.286%
Shrub name: jsNssRblS, type: Home, percent of vowel letters = 0.0%
Shrub name: TNJxjKfhmoY, type: Home, percent of vowel letters = 18.182%
Shrub name: NSurIPwCO, type: Home, percent of vowel letters = 33.333%
Tree name: smDCBrVb, age: 820, percent of vowel letters = 0.0%
Shrub name: KrWkavBDGJXZLmmaD, type: Home, percent of vowel letters = 11.765%
Shrub name: qpqJOVIxpgDcLPOxYc, type: Home, percent of vowel letters = 22.222%
Tree name: xcAfXcSEQRIJYHcK, age: 434, percent of vowel letters = 25.0%
Tree name: cpeb, age: 628, percent of vowel letters = 25.0%
Tree name: nEygrxgBBW, age: 327, percent of vowel letters = 20.0%
Tree name: kDakpCLaKXATsjSmji, age: 16, percent of vowel letters = 22.222%
Shrub name: VjPwbKYjKEStK, type: Garden, percent of vowel letters = 15.385%
Tree name: XypjCjtvxhiIAf, age: 240, percent of vowel letters = 28.571%
Tree name: HbbbEUbtZTSSSJmowu, age: 235, percent of vowel letters = 22.222%
Tree name: PeCUHqVsFANkMdDYxq, age: 508, percent of vowel letters = 22.222%
Shrub name: kEGbUob, type: Garden, percent of vowel letters = 42.857%
Tree name: LAT, age: 866, percent of vowel letters = 33.333%
Tree name: nzbgDCQzfOsazZ, age: 254, percent of vowel letters = 14.286%
Shrub name: lOMLRjZ, type: Garden, percent of vowel letters = 14.286%
Shrub name: JNhO, type: Home, percent of vowel letters = 25.0%
Shrub name: JnmqEUPoL, type: Home, percent of vowel letters = 33.333%
Shrub name: GiMmUiJQiFUvf, type: Home, percent of vowel letters = 38.462%
Shrub name: yQnkIDDqMmx, type: Garden, percent of vowel letters = 18.182%
Tree name: xJpTciB, age: 94, percent of vowel letters = 14.286%
Tree name: NuZCYn, age: 677, percent of vowel letters = 33.333%
Tree name: WJEXyjPrhOZu, age: 633, percent of vowel letters = 33.333%
Tree name: IZOFJPfPlZm, age: 907, percent of vowel letters = 18.182%
Shrub name: NMKERNpVu, type: Home, percent of vowel letters = 22.222%
Shrub name: umxfscmAYFXOZclQbzl, type: Home, percent of vowel letters = 21.053%
Tree name: bVujB, age: 308, percent of vowel letters = 20.0%
Tree name: PjLc, age: 905, percent of vowel letters = 0.0%
Shrub name: cqAeNMYER, type: Garden, percent of vowel letters = 44.444%
Tree name: PkjotoMyxubYDJaWVr, age: 934, percent of vowel letters = 33.333%
Tree name: FVyoxguxJiwJYyP, age: 644, percent of vowel letters = 40.0%
Shrub name: A, type: Home, percent of vowel letters = 100.0%
Shrub name: MlitSBHcjRJKCnQ, type: Garden, percent of vowel letters = 6.667%
Shrub name: EuKthryqFuLLSMZK, type: Garden, percent of vowel letters = 25.0%
Tree name: inZuURcTQgSvdQihGu, age: 229, percent of vowel letters = 27.778%
Tree name: FFZDxajnOxrDEJNe, age: 873, percent of vowel letters = 25.0%
Shrub name: EdOOFFH, type: Home, percent of vowel letters = 42.857%
Tree name: MrffxpQgYwIp, age: 957, percent of vowel letters = 16.667%
Tree name: XmXZmpedPlTeBZ, age: 25, percent of vowel letters = 14.286%
Shrub name: MRwtJOAqRywUZtA, type: Home, percent of vowel letters = 33.333%
Shrub name: rXZTQZURbVZBEgiBCU, type: Home, percent of vowel letters = 22.222%
Tree name: eOB, age: 47, percent of vowel letters = 66.667%
Shrub name: T, type: Home, percent of vowel letters = 0.0%
Tree name: jFAhDpeYQSnRIeXqP, age: 94, percent of vowel letters = 29.412%
Shrub name: JuKM, type: Home, percent of vowel letters = 25.0%
Shrub name: KUirxtRSO, type: Garden, percent of vowel letters = 33.333%
Tree name: QmapXMOHwlnsSNM, age: 621, percent of vowel letters = 13.333%
Tree name: yMSoJDTuHCwR, age: 86, percent of vowel letters = 25.0%
Tree name: DLKPppSHkhrKSFSHCK, age: 162, percent of vowel letters = 0.0%
Shrub name: MvgFOHWxYTikz, type: Home, percent of vowel letters = 23.077%
Tree name: QAfNFPQzCXmCEhUIH, age: 850, percent of vowel letters = 23.529%
Tree name: ueXhGOkhPxC, age: 819, percent of vowel letters = 27.273%
Shrub name: oOib, type: Garden, percent of vowel letters = 75.0%
Tree name: ripooXUKdBWFAL, age: 698, percent of vowel letters = 35.714%
Shrub name: WQH, type: Garden, percent of vowel letters = 0.0%
Tree name: bp, age: 571, percent of vowel letters = 0.0%
Shrub name: wnIJycUKtDeqfM, type: Garden, percent of vowel letters = 28.571%
